"year";"plot";"sp.guild";"guilds";"intraguild.type";"species";"diagonal_dominance";"avg_intraguild_niche_overlap";"avg_interguild_niche_overlap";"total_intraguild_niche_overlap";"total_interguild_niche_overlap";"in_degree";"out_degree"
2019;1;"floral visitors";"floral visitors";"mean_field";"Odontomyia_spp";-0,0285714285714286;0,529411764705882;NA;4,76470588235294;NA;9;9
2019;1;"floral visitors";"floral visitors";"mean_field";"Scaeva_spp";-0,0285714285714286;0,529411764705882;NA;4,76470588235294;NA;9;9
2019;1;"floral visitors";"floral visitors";"mean_field";"Sphaerophoria_scripta";-0,0285714285714286;0,529411764705882;NA;4,76470588235294;NA;9;9
2019;1;"herbivores";"herbivores";"mean_field";"Aelia_spp";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Aiolopus_strepens";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Anthaxia_semicuprea";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Aphis_fabae";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Brassicogethes_spp";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Cantharis_coronata";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Cochlicella_barbara";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Conocephalus_dorsalis";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Dociostaurus_jagoi";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Gryllus_bimaculatus";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Lasiocampa_trifolii_caterpillar";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Lepidoptera_caterpillar";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Malachius_bipustulatus";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Mordellidae";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Oedemeridae";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Psilothrix_viridicoerulea";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Tessellana_tessellata";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"herbivores";"herbivores";"mean_field";"Theba_pisana";-0,0303030303030303;0,619047619047619;NA;10,5238095238095;NA;17;17
2019;1;"plants";"plants-floral visitors";"mean_field";"BEMA";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"CETE";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"CHFU";NA;0,578947368421052;0,464466062364284;7,52631578947368;1,39339818709285;19;19
2019;1;"plants";"plants-floral visitors";"mean_field";"CHMI";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"HOMA";NA;0,578947368421052;0,0385674931129477;7,52631578947368;0,115702479338843;14;14
2019;1;"plants";"plants-floral visitors";"mean_field";"LEMA";NA;0,578947368421052;0,248074369330484;7,52631578947368;0,744223107991453;21;21
2019;1;"plants";"plants-floral visitors";"mean_field";"MESP";NA;0,578947368421052;0,325169812055196;7,52631578947368;0,975509436165589;16;16
2019;1;"plants";"plants-floral visitors";"mean_field";"PAIN";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"PLCO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"POMA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"PUPA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"SASO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"SCLA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-floral visitors";"mean_field";"SOAS";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Andrena_cinerea";NA;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Colias_croceus";NA;0,529411764705882;0,201941963833708;4,76470588235294;1,81747767450337;11;11
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Dilophus_spp";NA;0,529411764705882;0,748353866263392;4,76470588235294;6,73518479637053;11;11
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Empis_tesellata";NA;0,529411764705882;0,259668754687912;4,76470588235294;2,33701879219121;11;11
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Eupeodes_corollae";NA;0,529411764705882;0,748353866263392;4,76470588235294;6,73518479637053;11;11
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Melanopangonius_spp";NA;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Musca_spp";NA;0,529411764705882;0,517218280333719;4,76470588235294;4,65496452300347;12;12
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Odontomyia_spp";NA;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Scaeva_spp";NA;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"plants-floral visitors";"mean_field";"Sphaerophoria_scripta";NA;0,529411764705882;0,726841445661687;4,76470588235294;6,54157301095519;12;12
2019;1;"plants";"plants-herbivores";"mean_field";"BEMA";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"CETE";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"CHFU";NA;0,578947368421052;0,62101854981703;7,52631578947368;2,48407419926812;14;14
2019;1;"plants";"plants-herbivores";"mean_field";"CHMI";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"HOMA";NA;0,578947368421052;0,633971134152102;7,52631578947368;2,53588453660841;27;27
2019;1;"plants";"plants-herbivores";"mean_field";"LEMA";NA;0,578947368421052;0,365083859466367;7,52631578947368;1,46033543786547;24;24
2019;1;"plants";"plants-herbivores";"mean_field";"MESP";NA;0,578947368421052;0,0495666521230414;7,52631578947368;0,198266608492165;15;15
2019;1;"plants";"plants-herbivores";"mean_field";"PAIN";NA;0,578947368421052;0,625594121666666;7,52631578947368;2,50237648666666;16;16
2019;1;"plants";"plants-herbivores";"mean_field";"PLCO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"POMA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"PUPA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"SASO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"SCLA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"plants-herbivores";"mean_field";"SOAS";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"herbivores";"plants-herbivores";"mean_field";"Aelia_spp";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Aiolopus_strepens";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Anthaxia_semicuprea";NA;0,619047619047619;0,325131118467177;10,5238095238095;5,527229013942;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Aphis_fabae";NA;0,619047619047619;0,024028010576927;10,5238095238095;0,408476179807759;19;19
2019;1;"herbivores";"plants-herbivores";"mean_field";"Brassicogethes_spp";NA;0,619047619047619;0,325131118467177;10,5238095238095;5,52722901394201;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Cantharis_coronata";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Cochlicella_barbara";NA;0,619047619047619;0,669910584256811;10,5238095238095;11,3884799323658;22;22
2019;1;"herbivores";"plants-herbivores";"mean_field";"Conocephalus_dorsalis";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Dociostaurus_jagoi";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Gryllus_bimaculatus";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Lasiocampa_trifolii_caterpillar";NA;0,619047619047619;0,711238118449499;10,5238095238095;12,0910480136415;19;19
2019;1;"herbivores";"plants-herbivores";"mean_field";"Lepidoptera_caterpillar";NA;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Malachius_bipustulatus";NA;0,619047619047619;0,481807136910695;10,5238095238095;8,19072132748182;19;19
2019;1;"herbivores";"plants-herbivores";"mean_field";"Mordellidae";NA;0,619047619047619;0,325131118467177;10,5238095238095;5,52722901394201;18;18
2019;1;"herbivores";"plants-herbivores";"mean_field";"Oedemeridae";NA;0,619047619047619;0,681909318686954;10,5238095238095;11,5924584176782;19;19
2019;1;"herbivores";"plants-herbivores";"mean_field";"Psilothrix_viridicoerulea";NA;0,619047619047619;0,409697968379577;10,5238095238095;6,96486546245281;19;19
2019;1;"herbivores";"plants-herbivores";"mean_field";"Tessellana_tessellata";NA;0,619047619047619;0,63916892791919;10,5238095238095;10,8658717746262;20;20
2019;1;"herbivores";"plants-herbivores";"mean_field";"Theba_pisana";NA;0,619047619047619;0,64616263188693;10,5238095238095;10,9847647420778;20;20
2019;1;"plants";"all";"mean_field";"BEMA";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"CETE";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"CHFU";-0,194709414297043;0,578947368421052;0,553924626622996;7,52631578947368;3,87747238636097;20;20
2019;1;"plants";"all";"mean_field";"CHMI";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"HOMA";-0,569216293443097;0,578947368421052;0,378798145135321;7,52631578947368;2,65158701594725;28;28
2019;1;"plants";"all";"mean_field";"LEMA";-0,324685623654696;0,578947368421052;0,314936935122418;7,52631578947368;2,20455854585692;32;32
2019;1;"plants";"all";"mean_field";"MESP";-0,0616825900331055;0,578947368421052;0,167682292093965;7,52631578947368;1,17377604465775;18;18
2019;1;"plants";"all";"mean_field";"PAIN";-0,125560464735722;0,578947368421052;0,625594121666666;7,52631578947368;2,50237648666666;16;16
2019;1;"plants";"all";"mean_field";"PLCO";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"POMA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"PUPA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"SASO";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"SCLA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"plants";"all";"mean_field";"SOAS";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;0;13;13
2019;1;"herbivores";"all";"mean_field";"Aelia_spp";-0,0251483911277726;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Aiolopus_strepens";-0,0292721024679788;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Anthaxia_semicuprea";-0,0272102467978757;0,619047619047619;0,325131118467177;10,5238095238095;5,527229013942;18;18
2019;1;"herbivores";"all";"mean_field";"Aphis_fabae";-0,0331042382588774;0,619047619047619;0,024028010576927;10,5238095238095;0,408476179807759;19;19
2019;1;"herbivores";"all";"mean_field";"Brassicogethes_spp";-0,0282411746329272;0,619047619047619;0,325131118467177;10,5238095238095;5,52722901394201;18;18
2019;1;"herbivores";"all";"mean_field";"Cantharis_coronata";-0,0261793189628241;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Cochlicella_barbara";-0,609392898052692;0,619047619047619;0,669910584256811;10,5238095238095;11,3884799323658;22;22
2019;1;"herbivores";"all";"mean_field";"Conocephalus_dorsalis";-0,0282411746329272;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Dociostaurus_jagoi";-0,0292721024679788;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Gryllus_bimaculatus";-0,0292721024679788;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Lasiocampa_trifolii_caterpillar";-0,0251483911277726;0,619047619047619;0,711238118449499;10,5238095238095;12,0910480136415;19;19
2019;1;"herbivores";"all";"mean_field";"Lepidoptera_caterpillar";-0,0292721024679788;0,619047619047619;0,624977482405322;10,5238095238095;10,6246172008905;18;18
2019;1;"herbivores";"all";"mean_field";"Malachius_bipustulatus";-0,0251483911277726;0,619047619047619;0,481807136910695;10,5238095238095;8,19072132748182;19;19
2019;1;"herbivores";"all";"mean_field";"Mordellidae";-0,0261793189628241;0,619047619047619;0,325131118467177;10,5238095238095;5,52722901394201;18;18
2019;1;"herbivores";"all";"mean_field";"Oedemeridae";-0,0261793189628241;0,619047619047619;0,681909318686954;10,5238095238095;11,5924584176782;19;19
2019;1;"herbivores";"all";"mean_field";"Psilothrix_viridicoerulea";-0,112485681557846;0,619047619047619;0,409697968379577;10,5238095238095;6,96486546245281;19;19
2019;1;"herbivores";"all";"mean_field";"Tessellana_tessellata";-0,00246797875663856;0,619047619047619;0,63916892791919;10,5238095238095;10,8658717746262;20;20
2019;1;"herbivores";"all";"mean_field";"Theba_pisana";-0,0199937519525148;0,619047619047619;0,64616263188693;10,5238095238095;10,9847647420778;20;20
2019;1;"floral visitors";"all";"mean_field";"Andrena_cinerea";0,0291208791208791;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"all";"mean_field";"Colias_croceus";0,00989010989010988;0,529411764705882;0,201941963833708;4,76470588235294;1,81747767450337;11;11
2019;1;"floral visitors";"all";"mean_field";"Dilophus_spp";-0,188461538461539;0,529411764705882;0,748353866263392;4,76470588235294;6,73518479637053;11;11
2019;1;"floral visitors";"all";"mean_field";"Empis_tesellata";0,0230769230769231;0,529411764705882;0,259668754687912;4,76470588235294;2,33701879219121;11;11
2019;1;"floral visitors";"all";"mean_field";"Eupeodes_corollae";0,00384615384615385;0,529411764705882;0,748353866263392;4,76470588235294;6,73518479637053;11;11
2019;1;"floral visitors";"all";"mean_field";"Melanopangonius_spp";-0,00934065934065935;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"all";"mean_field";"Musca_spp";-0,0538461538461538;0,529411764705882;0,517218280333719;4,76470588235294;4,65496452300347;12;12
2019;1;"floral visitors";"all";"mean_field";"Odontomyia_spp";-0,0153846153846154;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"all";"mean_field";"Scaeva_spp";0,00989010989010988;0,529411764705882;0,681564036173965;4,76470588235294;6,13407632556569;10;10
2019;1;"floral visitors";"all";"mean_field";"Sphaerophoria_scripta";-0,0153846153846154;0,529411764705882;0,726841445661687;4,76470588235294;6,54157301095519;12;12
2019;2;"plants";"plants";"mean_field";"BEMA";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"CETE";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"CHFU";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"CHMI";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"HOMA";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"LEMA";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"MESP";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"PAIN";-0,0317460317460318;0,578947368421052;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"PLCO";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"POMA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"PUPA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"SASO";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"SCLA";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"plants";"plants";"mean_field";"SOAS";-0,0317460317460318;0,578947368421053;NA;7,52631578947368;NA;13;13
2019;2;"floral visitors";"floral visitors";"mean_field";"Andrena_cinerea";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Calliphoridae";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Dilophus_spp";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Episyrphus_balteatus";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Eupeodes_corollae";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Lasioglossum_immunitum";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Musca_spp";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"floral visitors";"floral visitors";"mean_field";"Nemotelus_spp";-0,0208333333333333;0,5;NA;3,5;NA;7;7
2019;2;"herbivores";"herbivores";"mean_field";"Aelia_spp";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Aiolopus_strepens";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Aphis_fabae";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Brassicogethes_spp";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Cantharis_coronata";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Cochlicella_barbara";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Cryptocephalus_spp";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Lasiocampa_trifolii_caterpillar";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Malachius_bipustulatus";-0,0315789473684211;0,58974358974359;NA;8,25641025641026;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Meligethes_spp";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Mordellidae";-0,0315789473684211;0,58974358974359;NA;8,25641025641026;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Nymphalidae_caterpillar";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Psilothrix_viridicoerulea";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Tessellana_tessellata";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"herbivores";"herbivores";"mean_field";"Theba_pisana";-0,0315789473684211;0,58974358974359;NA;8,25641025641025;NA;14;14
2019;2;"plants";"plants-floral visitors";"mean_field";"BEMA";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"CETE";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"CHFU";NA;0,578947368421052;0,531643029857051;7,52631578947368;1,0632860597141;15;15
2019;2;"plants";"plants-floral visitors";"mean_field";"CHMI";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"HOMA";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"LEMA";NA;0,578947368421052;0,457129851029984;7,52631578947368;0,914259702059968;19;19
2019;2;"plants";"plants-floral visitors";"mean_field";"MESP";NA;0,578947368421052;0,343189456677657;7,52631578947368;0,686378913355314;19;19
2019;2;"plants";"plants-floral visitors";"mean_field";"PAIN";NA;0,578947368421052;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"PLCO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"POMA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"PUPA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"SASO";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"SCLA";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"plants";"plants-floral visitors";"mean_field";"SOAS";NA;0,578947368421053;NA;7,52631578947368;0;13;13
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Andrena_cinerea";NA;0,5;0,709714361233037;3,5;4,96800052863126;9;9
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Calliphoridae";NA;0,5;0,330293789927609;3,5;2,31205652949326;8;8
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Dilophus_spp";NA;0,5;0,583581062176181;3,5;4,08506743523327;9;9
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Episyrphus_balteatus";NA;0,5;0,590338951428872;3,5;4,1323726600021;8;8
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Eupeodes_corollae";NA;0,5;0,651998674872617;3,5;4,56399072410832;9;9
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Lasioglossum_immunitum";NA;0,5;0,330293789927609;3,5;2,31205652949326;8;8
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Musca_spp";NA;0,5;0,544442485662046;3,5;3,81109739963433;10;10
2019;2;"floral visitors";"plants-floral visitors";"mean_field";"Nemotelus_spp";NA;0,5;0,646255666824721;3,5;4,52378966777305;9;9
2019;2;"plants";"plants-herbivores";"mean_field";"BEMA";NA;0,578947368421052;0,040734315422787;7,52631578947368;0,203671577113935;14;14
